variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
G,eval_093,0,음식이 목에 걸려 잘 넘어가지 않습니다 음식 목 걸림,20,폐동맥 고혈압,symptom:4a270174ee,0.0311,0.056,0.0183,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,음식이 목에 걸려 잘 넘어가지 않는 증상은 '사래걸림'에 가장 잘 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,1,화농성 객담,purulent_sputum,0.1099,1.0,0.4177,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,true,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,2,가래,sputum,0.0783,0.2982,0.1964,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,3,검은색 가래,black_sputum,0.0779,0.2449,0.2693,0.0395,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,4,거품이 섞인 가래,symptom:129b5a70ed,0.0747,0.0535,0.1805,0.0357,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,5,기침,cough,0.0408,0.22,0.2014,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,6,오한,chills,0.0398,0.2708,0.1195,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,7,체중감소,weight_loss,0.0396,0.1845,0.1355,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,8,구토,vomiting,0.0391,0.1267,0.1308,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,9,운동 시 호흡곤란,symptom:a243309094,0.0383,0.1193,0.1272,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,10,폐부종,symptom:2c8be00e20,0.0376,0.1203,0.1004,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,11,근육통,myalgia,0.0361,0.1906,0.0794,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,12,천명음,wheezing,0.0355,0.0947,0.0818,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,13,반복되는 폐렴,symptom:ade69fdbb3,0.0352,0.0343,0.1172,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,14,흉통,chest_pain,0.0348,0.0365,0.0861,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,15,빈호흡,symptom:e3fb3f1d30,0.0345,0.029,0.1028,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,16,설사,symptom:9c88ae340b,0.0338,0.0348,0.0855,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,17,객혈,hemoptysis,0.0333,0.121,0.0602,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,18,호흡곤란,dyspnea,0.0333,0.0437,0.0693,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,19,감기 증상,symptom:cabd50b0e8,0.033,0.0354,0.0741,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_094,1,누런 가래가 새로 나왔습니다 화농성 객담,20,빈맥,symptom:920af2278a,0.0324,0.006,0.0956,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 직접 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,1,목소리 변화,voice_change,0.0795,1.0,0.3137,0.125,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,true,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,2,목의 통증,sore_throat,0.0595,0.0,0.0475,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,3,가슴 답답,chest_discomfort,0.0405,0.1797,0.1785,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,4,결막염,symptom:7a281d2ec2,0.0403,0.2356,0.1628,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,5,천명음,wheezing,0.0393,0.0557,0.2346,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,6,호흡곤란,dyspnea,0.0391,0.0666,0.1716,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,7,마찰음,symptom:16666ae9ec,0.0389,0.0563,0.1874,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,8,가래,sputum,0.0374,0.1087,0.1211,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,9,탈장,symptom:d7c26014b2,0.037,0.0617,0.1234,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,10,흉통,chest_pain,0.0366,0.0557,0.1396,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,11,운동 시 호흡곤란,symptom:a243309094,0.0358,0.0123,0.2013,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,12,체중감소,weight_loss,0.0355,0.0535,0.1353,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,13,피부홍조,symptom:9b18d49e37,0.0347,0.0464,0.1399,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,14,오한,chills,0.0346,0.0615,0.0925,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,15,콧물,rhinorrhea,0.0346,0.1916,0.0715,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,16,불안,symptom:31e7e68566,0.034,0.0467,0.1271,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,17,열,fever,0.0339,0.1264,0.0686,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,18,코막힘,nasal_obstruction,0.0338,0.0536,0.098,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,19,흉곽 팽윤,symptom:3d0a98c718,0.0336,0.0081,0.1723,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_095,0,목소리가 쉬었습니다 목소리 쉼,20,기침,cough,0.0335,0.0129,0.1373,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,목소리가 쉬었다는 표현은 목소리 변화에 가장 직접적으로 대응합니다.,false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,1,어지러움,symptom:9e9c6673c9,0.1099,1.0,0.3562,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",true,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,2,삼키기 곤란,dysphagia,0.0391,0.0867,0.2063,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,3,반복되는 폐렴,symptom:ade69fdbb3,0.0384,0.1239,0.1781,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,4,빈호흡,symptom:e3fb3f1d30,0.0378,0.0768,0.2017,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,5,권태감,malaise,0.0376,0.214,0.1562,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,6,천명음,wheezing,0.0375,0.1431,0.1584,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,7,가래,sputum,0.0366,0.057,0.2019,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,8,가슴 답답,chest_discomfort,0.0355,0.0054,0.2367,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,9,탈장,symptom:d7c26014b2,0.0353,0.1119,0.1502,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,10,기침,cough,0.0352,0.0076,0.1903,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,11,청색증,symptom:2255dfd144,0.0352,0.0708,0.1667,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,12,흉통,chest_pain,0.0352,0.2214,0.1239,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,13,검은색 가래,black_sputum,0.0343,0.0044,0.2096,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,14,호기의 증가,symptom:0a6604a5d8,0.0333,0.0047,0.1958,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,15,빈맥,symptom:920af2278a,0.0332,0.0054,0.177,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,16,호흡곤란,dyspnea,0.0328,0.1137,0.1156,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,17,피로감,symptom:a1e24be50f,0.0327,0.0707,0.1402,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,18,천식,symptom:6a75325fe5,0.0322,0.0051,0.1698,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,19,폐부종,symptom:2c8be00e20,0.0322,0.1247,0.1016,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_096,0,갑자기 핑 돌면서 어지러움이 있습니다 어지러움,20,식욕부진,symptom:8678ac0397,0.0321,0.0048,0.173,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,"어지러움은 현기증 또는 균형 감각의 상실을 의미하며, 환자의 증상 표현과 일치합니다.",false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,1,가슴 두근거림,symptom:30c9328237,0.0787,0.4025,0.2696,0.05,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,2,삼키기 곤란,dysphagia,0.0389,0.2249,0.1679,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,3,하지부종,leg_edema,0.0374,0.138,0.1559,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,4,근력 약화,muscle_weakness,0.037,0.2316,0.141,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,5,가래,sputum,0.0364,0.0326,0.1573,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,6,결막염,symptom:7a281d2ec2,0.0359,0.4887,0.1195,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,7,콧물,rhinorrhea,0.0359,0.3269,0.1261,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,8,구토,vomiting,0.0358,0.0313,0.1591,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,9,질식,symptom:86f571c688,0.0352,0.0282,0.1674,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,10,무증상,symptom:e057a2105c,0.0347,0.0245,0.1687,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,11,기침,cough,0.0345,0.0337,0.126,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,12,객혈,hemoptysis,0.0341,0.0317,0.1319,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,13,가슴 답답,chest_discomfort,0.0338,0.111,0.116,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,14,함몰가슴,symptom:9d31f655f3,0.0334,0.0233,0.1632,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,15,심부전,symptom:253a5cc7d1,0.0331,0.0255,0.149,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,16,운동 시 호흡곤란,symptom:a243309094,0.0331,0.0322,0.1171,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,17,발한,sweating,0.033,0.8763,0.0655,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,18,사망,symptom:49570025c3,0.031,0.027,0.1182,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,19,화농성 객담,purulent_sputum,0.0304,0.0195,0.138,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_097,1,머리가 지끈거립니다 머리 지끈거림,20,목소리 변화,voice_change,0.0295,0.0241,0.1142,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 머리 지끈거림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_098,0,맥박이 불규칙하고 건너뛰는 느낌이 있습니다 맥 들쭉날쭉 건너뛰는 느낌,1,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0762,0.5087,0.1371,0.0259,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,맥박이 불규칙하고 건너뛰는 느낌은 부정맥에 직접 대응합니다.,false,top_k
G,eval_098,0,맥박이 불규칙하고 건너뛰는 느낌이 있습니다 맥 들쭉날쭉 건너뛰는 느낌,2,부정맥,symptom:bcde07d1e3,0.0416,0.6716,0.2224,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,맥박이 불규칙하고 건너뛰는 느낌은 부정맥에 직접 대응합니다.,true,top_k
