variant,case_id,failure_type,missing_gold,negative_hits,gold_symptoms,evaluated_k,predicted_top_k,queries_used,span_names,span_statuses,span_types,active_span_count,skipped_span_count
C,syn_0760,partial_miss|extraction_gold_mismatch,온몸이 떨림; 피부홍조,,목의 통증; 온몸이 떨림; 피부홍조,20,목의 통증; 콧물; 코막힘; 가슴 답답; 구토; 열; 검은색 가래; 호기의 증가; 기침; 가래; 결막염; 천식; 부정맥; 서맥; 사망; 사래걸림; 천명음; 탈장; 빈맥; 호흡곤란,목이 칼칼하고 아파 그리고 몸땡이가 막 떨려 그리고 얼굴이 확 달아올라 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0761,negative_hit|extraction_gold_mismatch,,흉부압박감,호흡곤란,20,호흡곤란; 흉부압박감; 복벽이 움푹 들어감; 천명음; 가슴 답답; 피부홍조; 불안; 탈장; 발한; 가래; 객혈; 근력 약화; 흉통; 권태감; 호기의 증가; 기운없음; 식욕부진; 천식; 눈이 무거운 느낌; 흉수,흉부압박감은 이제 거의 없어 근데 오늘 아침부터 숨이 차가 힘들어.,,있음,symptom,1,0
C,syn_0762,miss_all_gold|extraction_gold_mismatch,어지러움,,어지러움,20,발한; 피부홍조; 불안; 두통; 가슴 답답; 질식; 복벽이 움푹 들어감; 화농성 객담; 콧물; 결막염; 코막힘; 탈장; 곤봉지; 천식; 권태감; 호기의 증가; 사지 부종; 저산소증; 체중감소; 구토,집에 있던 약 조금 먹었는데도 머리깽이가 핑 돌아.,,있음,symptom,1,0
C,syn_0765,negative_hit|extraction_gold_mismatch,,가슴 답답,설사,20,가슴 답답; 설사; 함몰가슴; 가슴 두근거림; 감기 증상; 삼키기 곤란; 구토; 청색증; 콧물; 피로감; 코막힘; 반복되는 폐렴; 기침; 체중감소; 호기의 증가; 빈호흡; 결막염; 저산소증; 흉통; 발한,가슴 답답은 나아졌어 근데 설사가 계속돼.,,있음,symptom,1,0
C,syn_0769,negative_hit|extraction_gold_mismatch,,콧물,눈꼽; 체중감소,20,콧물; 눈꼽; 결막염; 기침; 재채기; 구토; 코막힘; 흉통; 가래; 가슴 답답; 체중감소; 두통; 호기의 증가; 사망; 하지부종; 눈이 무거운 느낌; 눈의 충혈; 열; 반복되는 폐렴; 의식 저하,콧물은 나아졌어 근데 새로 최근 살이 많이 빠졌어 그리고 아침마다 눈꼽이 많이 껴.,,있음,symptom,1,0
C,syn_0773,negative_hit|extraction_gold_mismatch,,감기 증상,온몸이 떨림,20,감기 증상; 온몸이 떨림; 무증상; 뇌압상승증상; 다발성 장기부전 증상; 체중감소; 두통; 근육통; 폐부종; 오한; 구토; 가래; 권태감; 말초부종; 설사; 피로감; 결막염; 호흡기감염; 식욕부진; 객혈,감기 증상은 나아졌어 근데 온몸이 떨려.,,있음,symptom,1,0
C,syn_0777,negative_hit|extraction_gold_mismatch,,흉통,객혈; 창백,20,객혈; 가래; 흉통; 검은색 가래; 창백; 거품이 섞인 가래; 기침; 구토; 가슴 답답; 화농성 객담; 호흡곤란; 체중감소; 운동 시 호흡곤란; 흉수; 지남력 장애; 천식; 흉곽 팽윤; 복벽이 움푹 들어감; 목소리 변화; 감기 증상,흉통은 나아졌어 근데 오늘 아침부터 가래에 피가 섞여 나와 그리고 안색이 창백해.,,있음,symptom,1,0
C,syn_0781,negative_hit|extraction_gold_mismatch,,어지러움,흉통,20,흉통; 어지러움; 가슴 답답; 함몰가슴; 가슴 두근거림; 가래; 청색증; 삼키기 곤란; 기침; 감기 증상; 화농성 객담; 복벽이 움푹 들어감; 검은색 가래; 창백; 사지 부종; 두통; 흉수; 구토; 질식; 콧물,어지러움은 지금은 괜찮아 근데 아직 가슴 한쪽이 찌릿해.,,있음,symptom,1,0
C,syn_0784,miss_all_gold|extraction_gold_mismatch,피로감,,피로감,20,콧물; 화농성 객담; 근력 약화; 질식; 방사통; 천식; 코막힘; 마찰음; 권태감; 피부홍조; 의식 저하; 사지 부종; 체중감소; 결막염; 복벽이 움푹 들어감; 기운없음; 빈호흡; 발한; 뇌압상승증상; 폐기능저하,약 먹는 중인데 자도자도 피곤해.,,있음,symptom,1,0
C,syn_0785,negative_hit|extraction_gold_mismatch,,창백,검은색 가래,20,가래; 창백; 검은색 가래; 거품이 섞인 가래; 화농성 객담; 감기 증상; 기침; 체중감소; 객혈; 구토; 오한; 어지러움; 질식; 사지 부종; 말초부종; 폐기능저하; 호흡기감염; 사래걸림; 사망; 천식,창백은 지금 없어 근데 가래 색이 검게 보여 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0788,partial_miss|extraction_gold_mismatch,오한,,사래걸림; 오한,20,사래걸림; 가래; 기침; 검은색 가래; 감기 증상; 결막염; 콧물; 가슴 답답; 사망; 구토; 객혈; 운동 시 호흡곤란; 식욕부진; 체중감소; 열; 호흡곤란; 천식; 설사; 질식; 코막힘,치료하고 나서도 먹다가 자꾸 사래가 걸려 그리고 몸땡이가 으슬으슬해.,,있음,symptom,1,0
C,syn_0789,negative_hit|extraction_gold_mismatch,,근력 약화,코막힘; 화농성 객담,20,화농성 객담; 근력 약화; 가래; 검은색 가래; 거품이 섞인 가래; 기침; 코막힘; 구토; 운동 시 호흡곤란; 가슴 답답; 흉부압박감; 불안; 발한; 감기 증상; 저산소증; 결막염; 근긴장의 이상; 천명음; 빈호흡; 흉수,근력 약화는 좀 나아졌어 근데 아직 누런 가래가 자꾸 나와 그리고 코가 꽉 막혀.,,있음,symptom,1,0
C,syn_0793,negative_hit|extraction_gold_mismatch,,발한,부정맥,20,발한; 부정맥; 서맥; 근력 약화; 불안; 경정맥 확장; 빈맥; 흉수; 복벽이 움푹 들어감; 근긴장의 이상; 빈호흡; 천식; 피로감; 피부홍조; 곤봉지; 저산소증; 흉곽 팽윤; 압통; 호기의 증가; 흉통,발한은 좀 나아졌어 근데 아직 맥이 들쑥날쑥해.,,있음,symptom,1,0
C,syn_0795,miss_all_gold|extraction_gold_mismatch,권태감,,권태감,20,온몸이 떨림; 기운없음; 구토; 천명음; 가래; 근력 약화; 재채기; 무증상; 천식; 빈맥; 체중감소; 빈호흡; 식욕부진; 빈혈; 결막염; 설사; 호흡곤란; 감기 증상; 복벽이 움푹 들어감; 화농성 객담,약 먹는 중에 몸이 처지고 의욕이 없어. 물 마셔도 크게 안 달라져.,,있음,symptom,1,0
C,syn_0797,negative_hit|extraction_gold_mismatch,,운동 시 호흡곤란,삼키기 곤란; 흉부압박감,20,호흡곤란; 운동 시 호흡곤란; 가슴 답답; 삼키기 곤란; 함몰가슴; 호흡기감염; 빈호흡; 가슴 두근거림; 복벽이 움푹 들어감; 눈이 무거운 느낌; 수유 곤란; 기침; 불안; 가래; 발한; 피부홍조; 청색증; 권태감; 흉부압박감; 호기의 증가,운동 시 호흡곤란은 지금은 괜찮아 근데 지난번보다 삼키기가 힘들어 그리고 가슴이 꽉 눌리는 느낌이야.,,있음,symptom,1,0
C,syn_0799,partial_miss|extraction_gold_mismatch,발한,,발한; 설사,20,복부 통증; 설사; 서맥; 저산소증; 복부팽만감; 운동 시 호흡곤란; 피로감; 구토; 가슴 답답; 흉수; 열; 눈이 무거운 느낌; 객혈; 천식; 근력 약화; 불안; 온몸이 떨림; 경정맥 확장; 복벽이 움푹 들어감; 탈장,땀이 자꾸 나 그리고 배가 아프고 설사를 해 그래서 좀 불편해. 아침에 더 그래.,,있음,symptom,1,0
C,syn_0800,partial_miss|extraction_gold_mismatch,복부팽만감,,감기 증상; 목소리 변화; 복부팽만감,20,감기 증상; 목소리 변화; 목의 통증; 눈이 무거운 느낌; 근육통; 결막염; 가슴 답답; 콧물; 체중감소; 말초부종; 두통; 열; 피로감; 재채기; 피부홍조; 식욕부진; 불안; 발한; 삼키기 곤란; 복부 통증,감기 몸살 같은 느낌이야 그리고 배가 빵빵해 그리고 목소리가 쉬어 버렸어 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0801,negative_hit|extraction_gold_mismatch,,호흡곤란,오한,20,호흡곤란; 운동 시 호흡곤란; 오한; 빈호흡; 호흡기감염; 삼키기 곤란; 수유 곤란; 권태감; 불안; 기침; 감기 증상; 발한; 두통; 피부홍조; 객혈; 빈맥; 가래; 열; 함몰가슴; 근육통,호흡곤란은 지금은 괜찮아 근데 오한이 있어 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0804,miss_all_gold|extraction_gold_mismatch,가슴 두근거림,,가슴 두근거림,20,눈이 무거운 느낌; 구토; 가슴 답답; 부정맥; 삼키기 곤란; 발한; 피부홍조; 불안; 빈호흡; 근육통; 오한; 결막염; 빈맥; 폐부종; 탈장; 감기 증상; 천명음; 눈의 충혈; 기침; 설사,약 먹는 중에 심장이 빨리 뛰는 느낌이야.,,있음,symptom,1,0
C,syn_0805,negative_hit|extraction_gold_mismatch,,화농성 객담,눈의 충혈,20,화농성 객담; 눈이 무거운 느낌; 체중감소; 기침; 가래; 객혈; 구토; 눈의 충혈; 검은색 가래; 오한; 근육통; 천명음; 폐부종; 복벽이 움푹 들어감; 질식; 천식; 사망; 결막염; 재채기; 식욕부진,화농성 객담은 지금은 괜찮아 근데 오늘 아침부터 눈이 벌겋게 됐어.,,있음,symptom,1,0
C,syn_0806,miss_all_gold|extraction_gold_mismatch,복부 통증,,복부 통증,20,기침; 감기 증상; 호흡곤란; 청색증; 서맥; 운동 시 호흡곤란; 빈호흡; 피부홍조; 불안; 발한; 저산소증; 근력 약화; 호기의 증가; 근긴장의 이상; 하지부종; 빈맥; 가래; 부정맥; 흉수; 흉부압박감,속이 아파 그래서 좀 불편해. 평소에도 자꾸 느껴져.,,있음,symptom,1,0
C,syn_0808,partial_miss|extraction_gold_mismatch,호흡곤란,,거품이 섞인 가래; 호흡곤란,20,가래; 거품이 섞인 가래; 검은색 가래; 어지러움; 눈이 무거운 느낌; 기침; 가슴 답답; 기운없음; 구토; 객혈; 감기 증상; 화농성 객담; 운동 시 호흡곤란; 불안; 삼키기 곤란; 열; 오한; 발한; 체중감소; 복벽이 움푹 들어감,치료하고 나서도 숨이 잘 안 쉬어지는 느낌이야 그리고 가래가 거품처럼 올라와.,,있음,symptom,1,0
C,syn_0809,negative_hit|extraction_gold_mismatch,,하지부종,방사통; 어지러움,20,어지러움; 하지부종; 사지 부종; 폐부종; 말초부종; 무증상; 흉통; 가래; 청색증; 사망; 방사통; 검은색 가래; 객혈; 피부홍조; 두통; 결막염; 흉수; 심부전; 재채기; 콧물,하지부종은 이제 거의 없어 근데 일어나면 어질어질해 그리고 아픈 게 어깨로 뻗어 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0810,partial_miss|extraction_gold_mismatch,흉부압박감,,기침; 화농성 객담; 흉부압박감,20,화농성 객담; 가슴 답답; 가래; 기침; 검은색 가래; 거품이 섞인 가래; 함몰가슴; 가슴 두근거림; 눈이 무거운 느낌; 운동 시 호흡곤란; 구토; 삼키기 곤란; 결막염; 천명음; 감기 증상; 불안; 빈맥; 빈호흡; 기운없음; 오한,가슴이 꽉 눌리는 느낌이야 그리고 기침이 안 멎는 거 같아 그리고 누런 가래가 자꾸 나와 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0813,negative_hit|extraction_gold_mismatch,,재채기,복부팽만감,20,복부팽만감; 재채기; 빈호흡; 탈장; 열; 검은색 가래; 호기의 증가; 말초부종; 오한; 체중감소; 폐부종; 사지 부종; 반복되는 폐렴; 감기 증상; 복부 통증; 구토; 피부홍조; 객혈; 천식; 근육통,재채기는 지금 없어 근데 며칠 전부터 배가 더부룩하고 부풀어 있어.,,있음,symptom,1,0
C,syn_0815,miss_all_gold|extraction_gold_mismatch,구토,,구토,20,호흡곤란; 운동 시 호흡곤란; 불안; 피부홍조; 권태감; 발한; 호기의 증가; 코막힘; 방사통; 복벽이 움푹 들어감; 삼키기 곤란; 박동성 통증; 흉부압박감; 천식; 근력 약화; 근긴장의 이상; 온몸이 떨림; 복부 통증; 목의 통증; 탈장,속이 울렁거려 토할 거 같아 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0817,partial_miss|negative_hit|extraction_gold_mismatch,두통,목소리 변화,두통; 하지부종,20,목소리 변화; 목의 통증; 의식 변화; 사지 부종; 하지부종; 결막염; 가래; 콧물; 흉통; 가슴 답답; 근력 약화; 열; 삼키기 곤란; 지남력 장애; 기침; 천명음; 천식; 호기의 증가; 체중감소; 마찰음,목소리 변화는 나아졌어 근데 오늘 아침부터 다리가 부어 그리고 머리가 지끈거려.,,있음,symptom,1,0
C,syn_0819,partial_miss|extraction_gold_mismatch,콧물,,검은색 가래; 콧물,20,가래; 검은색 가래; 거품이 섞인 가래; 기침; 운동 시 호흡곤란; 객혈; 천명음; 화농성 객담; 구토; 코막힘; 서맥; 가슴 답답; 감기 증상; 호흡기감염; 저산소증; 폐부종; 반복되는 폐렴; 함몰가슴; 호기의 증가; 근긴장의 이상,지난번보다 코가 자꾸 흘러 그리고 가래가 좀 까매 보여.,,있음,symptom,1,0
C,syn_0821,negative_hit|extraction_gold_mismatch,,목의 통증,거품이 섞인 가래,20,목의 통증; 가래; 거품이 섞인 가래; 검은색 가래; 박동성 통증; 복부 통증; 기침; 화농성 객담; 구토; 감기 증상; 객혈; 체중감소; 운동 시 호흡곤란; 오한; 탈장; 열; 두통; 마찰음; 코막힘; 콧물,목의 통증은 좀 나아졌어 근데 치료하고 나서도 거품 낀 가래가 나와.,,있음,symptom,1,0
C,syn_0824,miss_all_gold|extraction_gold_mismatch,객혈,,객혈,20,기침; 가래; 결막염; 검은색 가래; 구토; 천명음; 콧물; 화농성 객담; 운동 시 호흡곤란; 두통; 빈맥; 권태감; 빈호흡; 식욕부진; 체중감소; 불안; 감기 증상; 열; 삼키기 곤란; 가슴 답답,며칠 전부터 기침하면 피가 비쳐.,,있음,symptom,1,0
C,syn_0825,negative_hit|extraction_gold_mismatch,,사래걸림,천명음,20,호흡곤란; 사래걸림; 목소리 변화; 천명음; 흉통; 가래; 결막염; 가슴 답답; 검은색 가래; 운동 시 호흡곤란; 불안; 피부홍조; 기침; 발한; 콧물; 곤봉지; 열; 두통; 화농성 객담; 하지부종,사래걸림은 지금 없어 근데 며칠 전부터 숨쉴 때 쌕쌕거리는 소리가 나.,,있음,symptom,1,0
C,syn_0827,partial_miss|extraction_gold_mismatch,운동 시 호흡곤란,,부정맥; 운동 시 호흡곤란,20,호흡곤란; 부정맥; 코막힘; 구토; 서맥; 가슴 답답; 가래; 흉통; 근력 약화; 객혈; 경정맥 확장; 복벽이 움푹 들어감; 빈맥; 결막염; 흉수; 눈이 무거운 느낌; 열; 폐동맥 고혈압; 압통; 저산소증,어제부터 계단 오르면 숨이 확 막혀 그리고 맥이 들쑥날쑥해.,,있음,symptom,1,0
C,syn_0828,partial_miss|extraction_gold_mismatch,빈맥,,빈맥; 흉통,20,흉통; 가슴 답답; 함몰가슴; 가슴 두근거림; 눈이 무거운 느낌; 삼키기 곤란; 가래; 천식; 청색증; 서맥; 호기의 증가; 콧물; 근육통; 불안; 고탄산증; 피부홍조; 발한; 체중감소; 두통; 천명음,며칠 전부터 가슴이 찌르듯 아파 그리고 심박이 빠른 느낌이야.,,있음,symptom,1,0
C,syn_0829,negative_hit|extraction_gold_mismatch,,체중감소,권태감; 눈꼽,20,권태감; 눈꼽; 체중감소; 가슴 답답; 식욕부진; 마찰음; 구토; 가래; 검은색 가래; 거품이 섞인 가래; 호기의 증가; 눈이 무거운 느낌; 목소리 변화; 천식; 빈혈; 기운없음; 기침; 결막염; 천명음; 열,체중감소는 이제 거의 없어 근데 눈꼽이 자꾸 껴 그리고 몸땡이가 축 처져.,,있음,symptom,1,0
C,syn_0831,miss_all_gold|extraction_gold_mismatch,피로감,,피로감,20,호흡곤란; 운동 시 호흡곤란; 피부홍조; 권태감; 기침; 코막힘; 발한; 불안; 온몸이 떨림; 객혈; 천식; 콧물; 가래; 흉부압박감; 결막염; 복부팽만감; 재채기; 열; 감기 증상; 근긴장의 이상,쉬어도 몸땡이가 피곤해 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0833,negative_hit|extraction_gold_mismatch,,삼키기 곤란,피부홍조,20,삼키기 곤란; 호흡곤란; 운동 시 호흡곤란; 수유 곤란; 피부홍조; 불안; 구토; 청색증; 사망; 빈호흡; 식욕부진; 함몰가슴; 체중감소; 흉통; 기침; 권태감; 열; 발한; 빈맥; 천명음,삼키기 곤란은 지금 없어 근데 아직 얼굴이 붉어져.,,있음,symptom,1,0
C,syn_0837,negative_hit|extraction_gold_mismatch,,천명음,가래; 창백,20,가래; 천명음; 검은색 가래; 창백; 거품이 섞인 가래; 기침; 화농성 객담; 구토; 가슴 답답; 객혈; 운동 시 호흡곤란; 체중감소; 감기 증상; 오한; 저산소증; 천식; 결막염; 마찰음; 흉곽 팽윤; 사지 부종,천명음은 지금은 괜찮아 근데 약 먹는 중인데 얼굴빛이 창백해 보여 그리고 가래가 자꾸 나와.,,있음,symptom,1,0
C,syn_0841,miss_all_gold|negative_hit|extraction_gold_mismatch,빈맥,복부 통증,빈맥,20,복부 통증; 복부팽만감; 눈이 무거운 느낌; 목의 통증; 박동성 통증; 콧물; 탈장; 서맥; 삼키기 곤란; 불안; 열; 피부홍조; 체중감소; 발한; 흉통; 저산소증; 가슴 답답; 감기 증상; 마찰음; 천명음,복부 통증은 지금 없어 근데 심박이 빠른 느낌이야 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0845,negative_hit|extraction_gold_mismatch,,근육통,재채기,20,근육통; 재채기; 발한; 피부홍조; 두통; 불안; 흉통; 권태감; 호흡곤란; 오한; 저산소증; 기침; 운동 시 호흡곤란; 폐부종; 피로감; 반복되는 폐렴; 호기의 증가; 결막염; 하지부종; 천식,근육통은 좀 나아졌어 근데 재채기가 자꾸 나와 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0849,negative_hit|extraction_gold_mismatch,,체중감소,구토; 코막힘,20,체중감소; 코막힘; 마찰음; 가슴 답답; 피부홍조; 흉부압박감; 식욕부진; 빈혈; 구토; 열; 결막염; 목소리 변화; 온몸이 떨림; 기운없음; 천명음; 반복되는 폐렴; 복벽이 움푹 들어감; 기침; 근긴장의 이상; 발한,체중감소는 좀 나아졌어 근데 최근에 코가 꽉 막혀 그리고 속이 울렁거려 토할 거 같아.,,있음,symptom,1,0
C,syn_0851,miss_all_gold|extraction_gold_mismatch,가슴 두근거림,,가슴 두근거림,20,눈이 무거운 느낌; 불안; 가슴 답답; 구토; 두통; 발한; 삼키기 곤란; 운동 시 호흡곤란; 부정맥; 근육통; 탈장; 기침; 눈의 충혈; 피부홍조; 사망; 말초부종; 경정맥 확장; 권태감; 오한; 열,심장이 빨리 뛰는 느낌이야 그래서 진료 보러 왔어. 밤에 더 불편해.,,있음,symptom,1,0
C,syn_0853,negative_hit|extraction_gold_mismatch,,눈이 무거운 느낌,복부 통증,20,눈이 무거운 느낌; 가슴 답답; 피부홍조; 불안; 발한; 눈의 충혈; 탈장; 삼키기 곤란; 구토; 흉통; 호흡곤란; 운동 시 호흡곤란; 빈호흡; 권태감; 서맥; 복부 통증; 복부팽만감; 빈맥; 저산소증; 체중감소,눈이 무거운 느낌은 좀 나아졌어 근데 배가 콕콕 아파 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0856,miss_all_gold|extraction_gold_mismatch,어지러움,,어지러움,20,눈이 무거운 느낌; 감기 증상; 빈호흡; 삼키기 곤란; 오한; 열; 근육통; 불안; 반복되는 폐렴; 흉통; 가슴 답답; 피부홍조; 천명음; 기침; 권태감; 빈맥; 경정맥 확장; 가래; 설사; 검은색 가래,치료 후에도 빙빙 도는 느낌이 있어.,,있음,symptom,1,0
C,syn_0857,partial_miss|negative_hit|extraction_gold_mismatch,흉부압박감,객혈,기침; 흉부압박감,20,객혈; 가슴 답답; 기침; 가슴 두근거림; 함몰가슴; 가래; 구토; 검은색 가래; 결막염; 폐부종; 화농성 객담; 청색증; 삼키기 곤란; 천명음; 감기 증상; 빈맥; 체중감소; 오한; 빈호흡; 운동 시 호흡곤란,객혈은 좀 나아졌어 근데 가슴을 누르는 거 같아 그리고 기침이 자꾸 나와.,,있음,symptom,1,0
C,syn_0859,partial_miss|extraction_gold_mismatch,설사,,설사; 천명음,20,천명음; 가슴 답답; 목소리 변화; 함몰가슴; 가슴 두근거림; 결막염; 가래; 콧물; 삼키기 곤란; 검은색 가래; 하지부종; 흉통; 불안; 발한; 청색증; 피부홍조; 오한; 호기의 증가; 의식 변화; 반복되는 폐렴,최근에 묽은 변을 몇 번씩 봐 그리고 가슴에서 쌕쌕 소리가 나.,,있음,symptom,1,0
C,syn_0860,partial_miss|extraction_gold_mismatch,복부팽만감,,목소리 변화; 복부팽만감; 불안,20,불안; 목소리 변화; 목의 통증; 콧물; 감기 증상; 열; 코막힘; 곤봉지; 발한; 피부홍조; 결막염; 가래; 검은색 가래; 하지부종; 객혈; 기침; 탈장; 구토; 근육통; 기운없음,배가 더부룩하고 부풀어 있어 그리고 목소리가 잘 나오지 않아 그리고 불안감이 계속돼 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0861,negative_hit|extraction_gold_mismatch,,눈의 충혈,사지 부종,20,하지부종; 눈의 충혈; 객혈; 콧물; 발한; 사지 부종; 구토; 근력 약화; 불안; 피부홍조; 가래; 결막염; 가슴 답답; 코막힘; 복벽이 움푹 들어감; 질식; 흉곽 팽윤; 눈꼽; 기운없음; 거품이 섞인 가래,눈의 충혈은 지금은 괜찮아 근데 약 먹는 중인데 팔다리가 붓는 거 같아.,,있음,symptom,1,0
C,syn_0865,negative_hit|extraction_gold_mismatch,,피부홍조,근력 약화,20,피부홍조; 근력 약화; 코막힘; 기운없음; 불안; 사지 부종; 천명음; 콧물; 폐부종; 기침; 열; 지남력 장애; 뇌압상승증상; 의식 저하; 호기의 증가; 식욕부진; 온몸이 떨림; 발한; 폐기능저하; 천식,피부홍조는 이제 거의 없어 근데 지난번보다 힘이 부쩍 약해진 거 같아.,,있음,symptom,1,0
C,syn_0869,partial_miss|negative_hit|extraction_gold_mismatch,사래걸림,사지 부종,방사통; 사래걸림,20,사지 부종; 하지부종; 폐부종; 복벽이 움푹 들어감; 말초부종; 재채기; 가래; 방사통; 반복되는 폐렴; 가슴 답답; 청색증; 결막염; 기침; 감기 증상; 경정맥 확장; 체중감소; 구토; 근력 약화; 어지러움; 콧물,사지 부종은 좀 나아졌어 근데 아픈 게 어깨로 뻗어 그리고 물 마시면 사레가 잘 들어.,,있음,symptom,1,0
C,syn_0873,negative_hit|extraction_gold_mismatch,,권태감,목소리 변화,20,목소리 변화; 권태감; 목의 통증; 기운없음; 불안; 하지부종; 피부홍조; 가래; 결막염; 발한; 콧물; 근력 약화; 빈호흡; 호기의 증가; 흉수; 식욕부진; 빈맥; 천명음; 열; 지남력 장애,권태감은 이제 거의 없어 근데 목소리가 잘 안 나와 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0877,partial_miss|negative_hit|extraction_gold_mismatch,두통,기침,눈이 무거운 느낌; 두통,20,기침; 눈이 무거운 느낌; 구토; 가슴 답답; 가래; 결막염; 검은색 가래; 콧물; 식욕부진; 천명음; 눈의 충혈; 빈맥; 빈호흡; 체중감소; 불안; 감기 증상; 객혈; 흉통; 화농성 객담; 삼키기 곤란,기침은 지금 없어 근데 오늘 아침부터 머리가 아파 그리고 눈이 무겁게 느껴져.,,있음,symptom,1,0
C,syn_0878,partial_miss|extraction_gold_mismatch,피로감,,삼키기 곤란; 피로감,20,삼키기 곤란; 탈장; 운동 시 호흡곤란; 권태감; 피부홍조; 불안; 발한; 호기의 증가; 온몸이 떨림; 근긴장의 이상; 저산소증; 가슴 답답; 흉곽 팽윤; 기침; 박동성 통증; 사래걸림; 식욕부진; 흉부압박감; 콧물; 경정맥 확장,최근에 쉬어도 피곤해 그리고 삼키기가 어려워.,,있음,symptom,1,0
C,syn_0880,partial_miss|extraction_gold_mismatch,설사,,발한; 설사; 피부홍조,20,발한; 열; 구토; 가슴 답답; 객혈; 콧물; 질식; 호기의 증가; 복벽이 움푹 들어감; 천식; 체중감소; 화농성 객담; 목소리 변화; 호흡곤란; 가래; 탈장; 결막염; 피부홍조; 식욕부진; 흉수,얼굴이 확 달아올라 그리고 식은땀이 흘러 그리고 묽은 변을 몇 번씩 봐 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0881,negative_hit|extraction_gold_mismatch,,가슴 두근거림,근육통,20,근육통; 가슴 두근거림; 가슴 답답; 함몰가슴; 청색증; 두통; 발한; 반복되는 폐렴; 피부홍조; 불안; 삼키기 곤란; 권태감; 오한; 호흡곤란; 열; 기침; 가래; 말초부종; 운동 시 호흡곤란; 지남력 장애,가슴 두근거림은 지금은 괜찮아 근데 아직 몸살처럼 근육통이 있어.,,있음,symptom,1,0
C,syn_0885,negative_hit|extraction_gold_mismatch,,검은색 가래,가슴 답답,20,검은색 가래; 가슴 답답; 가래; 거품이 섞인 가래; 함몰가슴; 가슴 두근거림; 기침; 감기 증상; 화농성 객담; 운동 시 호흡곤란; 오한; 객혈; 삼키기 곤란; 청색증; 구토; 체중감소; 결막염; 사지 부종; 폐부종; 호흡곤란,검은색 가래는 지금은 괜찮아 근데 지난 진료 이후 가슴이 막힌 듯 답답해.,,있음,symptom,1,0
C,syn_0889,partial_miss|negative_hit|extraction_gold_mismatch,권태감,복부팽만감,권태감; 호흡곤란,20,호흡곤란; 복부팽만감; 복부 통증; 온몸이 떨림; 눈이 무거운 느낌; 기침; 기운없음; 가슴 답답; 가래; 구토; 삼키기 곤란; 피부홍조; 불안; 사지 부종; 탈장; 발한; 빈맥; 감기 증상; 식욕부진; 무증상,복부팽만감은 지금 없어 근데 지난 진료 이후 몸이 처지고 의욕이 없어 그리고 숨이 부족한 느낌이야.,,있음,symptom,1,0
C,syn_0890,partial_miss|extraction_gold_mismatch,방사통; 어지러움,,눈이 무거운 느낌; 방사통; 어지러움,20,흉통; 눈이 무거운 느낌; 가슴 답답; 함몰가슴; 가슴 두근거림; 박동성 통증; 목의 통증; 복부 통증; 삼키기 곤란; 감기 증상; 구토; 열; 불안; 콧물; 눈의 충혈; 빈호흡; 피부홍조; 오한; 사망; 발한,치료 후에도 눈이 무겁게 느껴져 그리고 빙빙 도는 느낌이 있어 그리고 가슴 통증이 팔로 퍼져.,,있음,symptom,1,0
C,syn_0893,negative_hit|extraction_gold_mismatch,,빈맥,발한,20,발한; 빈맥; 빈호흡; 열; 결막염; 가래; 천식; 체중감소; 기침; 호기의 증가; 식욕부진; 객혈; 목소리 변화; 흉곽 팽윤; 구토; 콧물; 불안; 호흡기감염; 감기 증상; 권태감,빈맥은 나아졌어 근데 최근에 식은땀이 나.,,있음,symptom,1,0
C,syn_0897,negative_hit|extraction_gold_mismatch,,방사통,가래; 체중감소,20,가래; 방사통; 검은색 가래; 체중감소; 거품이 섞인 가래; 목의 통증; 기침; 객혈; 화농성 객담; 구토; 감기 증상; 폐부종; 가슴 답답; 오한; 빈혈; 운동 시 호흡곤란; 식욕부진; 재채기; 사지 부종; 천식,방사통은 지금은 괜찮아 근데 목에 가래가 걸려 그리고 체중이 줄었어.,,있음,symptom,1,0
C,syn_0898,partial_miss|extraction_gold_mismatch,가슴 두근거림,,가슴 두근거림; 하지부종,20,눈이 무거운 느낌; 구토; 재채기; 기침; 삼키기 곤란; 결막염; 가슴 답답; 청색증; 콧물; 하지부종; 불안; 발한; 부정맥; 두통; 오한; 무증상; 천명음; 가래; 빈맥; 빈호흡,이번에는 새로 심장이 빨리 뛰는 느낌이야 그리고 종아리가 붓는 느낌이야.,,있음,symptom,1,0
